Local_Timestamp,Unix_Time,Address_IP,Count_Number,Host_Name_Text,Hits_Number
Wed Mar  2 05:30:22 2016,1456893022:,5.236.96.57,1,-,9.857
Tue Mar  1 13:00:05 2016,1456833605:,5.236.97.237,1,-,9.5
Wed Mar  2 17:11:38 2016,1456935098:,5.237.110.195,1,-,13.839
Tue Mar  1 07:13:24 2016,1456812804:,5.238.197.132,1,-,18.286
Tue Mar  1 13:26:41 2016,1456835201:,5.238.45.231,1,-,21.762
Wed Mar  2 17:08:19 2016,1456934899:,5.239.100.184,1,-,8.201
Wed Mar  2 13:22:32 2016,1456921352:,5.239.122.101,1,-,24.684
Wed Mar  2 13:24:52 2016,1456921492:,5.244.123.78,1,-,9
Tue Mar  1 18:32:50 2016,1456853570:,5.31.14.217,1,-,13.699
Wed Mar  2 07:14:31 2016,1456899271:,5.32.66.66,1,-,8.505
Wed Mar  2 12:02:31 2016,1456916551:,5.35.252.135,2,rs214526.rs.hosteurope.de.,9.334
Tue Mar  1 21:06:31 2016,1456862791:,5.39.141.229,1,-,19.242
Tue Mar  1 17:31:02 2016,1456849862:,5.39.53.105,1,105.actu-pme.com.,41.671
Tue Mar  1 20:26:11 2016,1456860371:,5.39.53.124,1,124.actu-pme.com.,41.671
Wed Mar  2 06:11:51 2016,1456895511:,5.41.118.229,1,-,63.908
Wed Mar  2 00:56:49 2016,1456876609:,5.41.216.111,1,-,17.707
Wed Mar  2 15:08:02 2016,1456927682:,5.41.239.87,1,-,34.191
Tue Mar  1 05:13:36 2016,1456805616:,5.45.116.107,1,-,19.907
Mon Feb 29 21:43:09 2016,1456778589:,5.47.171.68,1,-,8.201
Tue Mar  1 14:44:41 2016,1456839881:,5.54.89.191,1,ppp005054089191.access.hol.gr.,23.801
Tue Mar  1 20:04:41 2016,1456859081:,5.55.123.200,1,ppp005055123200.access.hol.gr.,27.313
Wed Mar  2 11:43:52 2016,1456915432:,5.55.248.192,1,ppp005055248192.access.hol.gr.,10.701
Tue Mar  1 22:02:56 2016,1456866176:,5.60.254.214,1,apn-5-60-254-214.dynamic.gprs.plus.pl.,14.988
Tue Mar  1 12:09:02 2016,1456830542:,5.65.59.93,1,05413b5d.skybroadband.com.,25.102
Wed Mar  2 14:36:31 2016,1456925791:,5.70.126.234,1,05467eea.skybroadband.com.,25.684
Wed Mar  2 14:52:05 2016,1456926725:,5.71.217.232,1,0547d9e8.skybroadband.com.,32.613
Mon Feb 29 22:15:22 2016,1456780522:,5.74.0.69,1,-,43.693
Tue Mar  1 23:00:42 2016,1456869642:,5.74.188.250,1,-,8.608
Wed Mar  2 12:09:58 2016,1456916998:,5.78.101.1,1,-,11.79
Tue Mar  1 06:04:17 2016,1456808657:,5.78.132.166,1,-,10.39
Tue Mar  1 08:18:38 2016,1456816718:,5.78.134.240,1,-,10.549
Tue Mar  1 13:57:12 2016,1456837032:,5.78.139.194,1,-,37.284
Wed Mar  2 12:00:09 2016,1456916409:,5.78.155.215,1,-,8.262
Wed Mar  2 13:56:06 2016,1456923366:,5.78.160.119,1,-,16.105
Mon Feb 29 22:56:32 2016,1456782992:,5.78.168.25,1,-,21.191
Wed Mar  2 12:41:55 2016,1456918915:,5.78.170.94,1,-,12.22
Wed Mar  2 11:23:12 2016,1456914192:,5.78.173.9,1,-,9
Tue Mar  1 08:57:27 2016,1456819047:,5.78.173.90,1,-,9.857
Wed Mar  2 14:25:23 2016,1456925123:,5.78.174.250,1,-,24.684
Tue Mar  1 17:50:05 2016,1456851005:,5.78.200.53,1,-,25.542
Mon Feb 29 21:33:42 2016,1456778022:,5.78.202.147,1,-,8.201
Wed Mar  2 14:11:31 2016,1456924291:,5.78.218.221,1,-,9.863
Tue Mar  1 07:05:10 2016,1456812310:,5.78.229.141,1,-,21.581
Tue Mar  1 21:12:48 2016,1456863168:,5.78.243.20,1,-,26.414
Tue Mar  1 07:50:21 2016,1456815021:,5.78.246.41,1,-,9
Tue Mar  1 08:48:28 2016,1456818508:,5.78.3.197,1,-,11.548
Wed Mar  2 01:03:02 2016,1456876982:,5.78.62.237,1,-,11.6
Wed Mar  2 11:02:32 2016,1456912952:,5.78.64.214,1,-,19.785
Wed Mar  2 14:04:52 2016,1456923892:,5.78.68.217,1,-,8.69
Tue Mar  1 15:29:29 2016,1456842569:,5.78.69.14,1,-,24.263
Wed Mar  2 14:19:48 2016,1456924788:,5.78.7.189,1,-,13.481
Tue Mar  1 13:56:34 2016,1456836994:,5.78.77.194,1,-,23.1
Tue Mar  1 07:50:55 2016,1456815055:,5.78.95.216,1,-,9
Wed Mar  2 10:26:08 2016,1456910768:,5.79.106.190,1,-,33.996
Mon Feb 29 21:43:41 2016,1456778621:,5.8.110.207,1,res_biesd30875d.ppp.twt.it.,15.38
Tue Mar  1 22:04:40 2016,1456866280:,5.80.115.56,1,host5-80-115-56.in-addr.btcentralplus.com.,41.623
Tue Mar  1 22:01:54 2016,1456866114:,5.81.71.12,1,host5-81-71-12.range5-81.btcentralplus.com.,29.692
Tue Mar  1 12:17:24 2016,1456831044:,5.88.160.163,1,net-5-88-160-163.cust.dsl.vodafone.it.,14.904
Tue Mar  1 22:48:35 2016,1456868915:,5.88.193.73,1,net-5-88-193-73.cust.dsl.vodafone.it.,29.749
Tue Mar  1 23:54:38 2016,1456872878:,5.89.185.71,1,net-5-89-185-71.cust.vodafonedsl.it.,28.489
Tue Mar  1 20:58:51 2016,1456862331:,8.30.104.194,1,-,38.006
Wed Mar  2 14:24:49 2016,1456925089:,8.40.59.143,1,8-40-59-143.dynamic.skybest.com.,46.406
Wed Mar  2 15:35:28 2016,1456929328:,12.51.106.82,1,-,31.101
Tue Mar  1 22:46:24 2016,1456868784:,13.75.94.121,2,-,47.14
Tue Mar  1 15:12:02 2016,1456841522:,13.80.67.223,2,-,13.278
Wed Mar  2 08:07:03 2016,1456902423:,13.80.9.233,1,-,35.002
Wed Mar  2 02:53:48 2016,1456883628:,14.1.102.194,1,-,15.479
Tue Mar  1 08:02:21 2016,1456815741:,14.1.198.189,1,-,15.99
Tue Mar  1 07:27:02 2016,1456813622:,14.1.200.201,1,-,18.674
Tue Mar  1 23:00:10 2016,1456869610:,14.1.200.229,1,-,19.673
Wed Mar  2 03:16:31 2016,1456884991:,14.1.200.28,1,-,8.2
Tue Mar  1 11:54:50 2016,1456829690:,14.102.152.107,1,transcoffe.skyline.net.id.,35.535
Tue Mar  1 10:37:55 2016,1456825075:,14.102.2.42,1,-,60.604
Tue Mar  1 09:40:54 2016,1456821654:,14.102.49.2,1,-,28.096
Wed Mar  2 12:05:19 2016,1456916719:,14.137.68.9,1,9.68.137.14.sta.dodo.net.au.,23.106
Tue Mar  1 04:40:11 2016,1456803611:,14.161.14.238,1,-,31.637
Tue Mar  1 21:43:32 2016,1456865012:,14.161.27.13,1,-,21.488
Tue Mar  1 03:41:29 2016,1456800089:,14.161.42.58,1,dynamic.vdc.vn.,23.947
Wed Mar  2 12:04:31 2016,1456916671:,14.161.45.237,1,dynamic.vdc.vn.,15.299
Tue Mar  1 15:13:47 2016,1456841627:,14.162.105.164,1,-,58.792
Wed Mar  2 05:48:23 2016,1456894103:,14.162.13.244,1,-,64.897
Wed Mar  2 12:19:22 2016,1456917562:,14.162.176.59,1,-,68.523
Tue Mar  1 11:07:48 2016,1456826868:,14.162.98.74,1,-,63.997
Wed Mar  2 15:37:18 2016,1456929438:,14.163.87.254,1,-,63.194
Tue Mar  1 09:24:47 2016,1456820687:,14.164.121.0,1,-,8.404
Tue Mar  1 15:13:43 2016,1456841623:,14.164.161.183,1,-,60.585
Wed Mar  2 03:22:30 2016,1456885350:,14.164.21.108,1,-,12.408
Wed Mar  2 12:31:38 2016,1456918298:,14.164.239.185,1,-,70.541
Wed Mar  2 03:10:23 2016,1456884623:,14.164.88.107,1,-,37.205
Tue Mar  1 01:18:18 2016,1456791498:,14.164.89.129,1,-,10.439
Wed Mar  2 14:30:59 2016,1456925459:,14.165.134.155,1,-,65.997
Wed Mar  2 11:21:50 2016,1456914110:,14.165.141.3,1,-,44.483
Wed Mar  2 05:58:54 2016,1456894734:,14.165.162.166,1,-,22.424
Wed Mar  2 13:51:44 2016,1456923104:,14.165.166.131,2,-,51.477
Wed Mar  2 03:37:55 2016,1456886275:,14.165.167.73,1,-,33.024
Tue Mar  1 19:58:45 2016,1456858725:,14.165.244.140,1,-,64.964
Tue Mar  1 04:14:16 2016,1456802056:,14.165.28.228,1,-,48.786
Wed Mar  2 13:03:53 2016,1456920233:,14.166.26.104,1,-,18.987
Tue Mar  1 06:41:30 2016,1456810890:,14.166.28.62,1,-,78.923
Tue Mar  1 09:24:30 2016,1456820670:,14.166.60.251,1,-,58.669
Tue Mar  1 15:51:16 2016,1456843876:,14.166.62.18,1,-,16.3
Tue Mar  1 06:43:42 2016,1456811022:,14.166.80.230,1,-,18.888
Tue Mar  1 10:00:39 2016,1456822839:,14.167.139.141,1,-,62.838
Tue Mar  1 16:18:31 2016,1456845511:,14.167.139.154,1,-,35.495
Tue Mar  1 01:33:38 2016,1456792418:,14.167.162.85,1,-,14.742
Wed Mar  2 03:57:44 2016,1456887464:,14.167.238.194,1,-,60.604
Wed Mar  2 05:45:52 2016,1456893952:,14.167.24.38,1,-,40.237
Tue Mar  1 08:01:38 2016,1456815698:,14.167.49.54,1,-,41.437
Tue Mar  1 08:20:22 2016,1456816822:,14.167.78.205,2,-,44.537
Tue Mar  1 07:05:23 2016,1456812323:,14.168.12.208,1,-,60.972
Tue Mar  1 05:08:01 2016,1456805281:,14.169.110.217,1,-,64.372
Wed Mar  2 13:23:20 2016,1456921400:,14.169.62.141,1,-,14.173
Wed Mar  2 07:04:01 2016,1456898641:,14.169.81.209,1,-,72.837
Wed Mar  2 07:01:41 2016,1456898501:,14.170.114.7,1,-,39.337
Tue Mar  1 07:48:00 2016,1456814880:,14.170.149.157,1,-,31.243
Mon Feb 29 22:50:29 2016,1456782629:,14.170.161.208,1,-,15.424
Wed Mar  2 06:44:18 2016,1456897458:,14.171.122.135,1,-,56.03
Wed Mar  2 06:32:10 2016,1456896730:,14.171.127.167,1,-,45.721
Wed Mar  2 07:47:57 2016,1456901277:,14.171.127.32,1,-,63.334
Wed Mar  2 13:39:12 2016,1456922352:,14.171.253.131,1,-,63.334
Tue Mar  1 09:18:56 2016,1456820336:,14.171.67.93,1,-,41.92
Tue Mar  1 03:41:31 2016,1456800091:,14.172.118.98,1,-,57.389
Wed Mar  2 08:49:14 2016,1456904954:,14.172.119.215,1,-,49.049
Wed Mar  2 12:08:06 2016,1456916886:,14.172.127.202,1,-,12.793
Wed Mar  2 11:42:03 2016,1456915323:,14.172.196.15,2,-,26.906
Wed Mar  2 16:36:35 2016,1456932995:,14.173.112.66,1,-,83.896
Mon Feb 29 18:47:30 2016,1456768050:,14.173.133.72,2,-,45.244
Tue Mar  1 13:19:16 2016,1456834756:,14.173.14.197,1,-,16.3
Tue Mar  1 04:29:37 2016,1456802977:,14.173.200.185,1,-,46.797
Mon Feb 29 21:57:13 2016,1456779433:,14.175.127.180,1,-,51.473
Tue Mar  1 06:25:43 2016,1456809943:,14.175.136.69,1,-,16.678
Wed Mar  2 16:39:30 2016,1456933170:,14.175.173.225,1,-,9.056
Wed Mar  2 13:37:45 2016,1456922265:,14.175.18.199,1,-,64.438
Tue Mar  1 03:26:53 2016,1456799213:,14.175.189.252,1,-,39.921
Tue Mar  1 05:46:21 2016,1456807581:,14.175.198.149,1,-,50.189
Tue Mar  1 05:34:11 2016,1456806851:,14.175.2.58,1,-,42.124
Tue Mar  1 19:02:03 2016,1456855323:,14.175.211.173,1,-,23.728
Wed Mar  2 04:33:24 2016,1456889604:,14.175.213.17,1,-,57.721
Tue Mar  1 05:25:24 2016,1456806324:,14.175.226.106,1,-,37.669
Wed Mar  2 01:59:31 2016,1456880371:,14.175.232.245,1,-,64.863
Tue Mar  1 01:59:52 2016,1456793992:,14.175.239.106,1,-,16.877
Tue Mar  1 06:56:33 2016,1456811793:,14.175.239.90,1,-,9.981
Wed Mar  2 01:45:31 2016,1456879531:,14.175.249.144,1,-,23.289
Tue Mar  1 00:28:22 2016,1456788502:,14.175.250.207,1,-,49.812
Tue Mar  1 13:52:51 2016,1456836771:,14.175.48.74,1,-,41.542
Tue Mar  1 10:51:02 2016,1456825862:,14.175.85.222,1,-,60.36
Wed Mar  2 12:37:46 2016,1456918666:,14.176.144.47,1,-,42.633
Tue Mar  1 14:40:47 2016,1456839647:,14.176.178.173,1,-,29.474
Tue Mar  1 15:11:02 2016,1456841462:,14.176.250.117,1,-,8.404
Tue Mar  1 14:23:46 2016,1456838626:,14.177.103.125,1,-,16.483
Wed Mar  2 15:46:07 2016,1456929967:,14.177.120.190,1,-,59.814
Wed Mar  2 10:38:57 2016,1456911537:,14.177.132.206,1,-,62.997
Tue Mar  1 19:50:29 2016,1456858229:,14.177.155.217,1,-,19.69
Tue Mar  1 09:22:13 2016,1456820533:,14.177.171.12,1,-,15.481
Tue Mar  1 01:01:43 2016,1456790503:,14.177.205.38,1,-,34.284
Tue Mar  1 07:42:29 2016,1456814549:,14.177.214.178,1,-,18.674
Wed Mar  2 04:18:24 2016,1456888704:,14.177.34.26,1,-,56.024
Tue Mar  1 14:36:09 2016,1456839369:,14.177.68.204,1,-,16.844
Wed Mar  2 15:13:05 2016,1456927985:,14.177.93.231,1,-,24.5
Tue Mar  1 08:01:52 2016,1456815712:,14.181.161.230,1,-,50.888
Wed Mar  2 04:50:12 2016,1456890612:,14.181.175.175,1,-,18.32
Wed Mar  2 02:20:25 2016,1456881625:,14.181.177.140,1,-,51.978
Mon Feb 29 19:40:03 2016,1456771203:,14.181.203.59,1,-,58.592
Tue Mar  1 15:17:39 2016,1456841859:,14.181.212.79,1,-,36.328
Wed Mar  2 02:16:14 2016,1456881374:,14.181.226.154,1,-,49.585
Wed Mar  2 04:10:22 2016,1456888222:,14.181.241.76,1,-,44.68
Tue Mar  1 15:58:50 2016,1456844330:,14.181.44.162,1,-,13.191
Wed Mar  2 14:32:05 2016,1456925525:,14.181.79.13,1,-,83.297
Tue Mar  1 14:19:00 2016,1456838340:,14.182.110.198,1,-,59.179
Wed Mar  2 13:51:34 2016,1456923094:,14.182.117.210,1,-,62.425
Wed Mar  2 04:26:04 2016,1456889164:,14.182.120.114,1,-,52.783
Wed Mar  2 12:37:48 2016,1456918668:,14.182.160.248,1,-,63.835
Wed Mar  2 15:40:21 2016,1456929621:,14.182.172.167,1,-,51.896
Tue Mar  1 09:48:52 2016,1456822132:,14.182.174.40,1,-,55.488
Wed Mar  2 15:50:00 2016,1456930200:,14.182.191.250,1,-,24.287
Wed Mar  2 05:00:44 2016,1456891244:,14.182.197.5,2,-,52.867
Tue Mar  1 12:38:02 2016,1456832282:,14.182.204.226,1,-,16.168
Wed Mar  2 15:36:46 2016,1456929406:,14.182.223.244,1,-,23.289
Tue Mar  1 15:30:51 2016,1456842651:,14.182.231.53,1,-,15.938
Tue Mar  1 16:33:55 2016,1456846435:,14.182.236.119,1,-,57.288
Tue Mar  1 06:33:41 2016,1456810421:,14.182.38.41,1,-,29.371
Tue Mar  1 08:22:24 2016,1456816944:,14.182.40.16,1,-,15.822
Wed Mar  2 04:30:47 2016,1456889447:,14.182.70.106,1,-,61.322
Tue Mar  1 03:43:11 2016,1456800191:,14.183.104.191,1,-,35.421
Wed Mar  2 09:31:42 2016,1456907502:,14.183.12.211,1,-,61.088
Wed Mar  2 11:13:25 2016,1456913605:,14.183.142.79,1,-,64.892
Tue Mar  1 05:30:27 2016,1456806627:,14.183.15.122,1,-,57.872
Tue Mar  1 06:34:55 2016,1456810495:,14.183.174.35,1,-,44.225
Tue Mar  1 11:09:23 2016,1456826963:,14.183.191.172,1,-,59.221
Wed Mar  2 10:32:07 2016,1456911127:,14.183.198.122,2,-,14.64
Tue Mar  1 02:40:19 2016,1456796419:,14.183.203.198,1,-,42.767
Wed Mar  2 12:12:35 2016,1456917155:,14.183.208.175,1,-,33.538
Tue Mar  1 06:28:25 2016,1456810105:,14.183.219.228,1,-,15.791
Wed Mar  2 01:11:15 2016,1456877475:,14.183.25.224,1,-,10.574
Wed Mar  2 14:02:42 2016,1456923762:,14.183.33.179,1,-,58.16
Tue Mar  1 08:32:14 2016,1456817534:,14.183.44.77,1,-,18.768
Wed Mar  2 09:16:08 2016,1456906568:,14.183.68.174,1,-,43.083
Tue Mar  1 06:36:16 2016,1456810576:,14.183.84.213,1,-,29.501
Tue Mar  1 07:51:02 2016,1456815062:,14.185.10.79,1,-,14.581
Tue Mar  1 05:27:06 2016,1456806426:,14.185.111.165,1,-,53.368
Tue Mar  1 00:26:41 2016,1456788401:,14.185.118.46,1,-,39.7
Wed Mar  2 14:34:56 2016,1456925696:,14.185.121.130,1,-,19.769
Wed Mar  2 05:57:19 2016,1456894639:,14.185.122.137,1,-,15.791
Tue Mar  1 01:46:28 2016,1456793188:,14.185.129.51,1,-,12.044
Wed Mar  2 16:44:40 2016,1456933480:,14.185.132.27,1,-,63.863
Wed Mar  2 14:05:24 2016,1456923924:,14.185.146.127,1,-,51.977
Wed Mar  2 08:51:55 2016,1456905115:,14.185.175.48,1,-,64.822
Tue Mar  1 07:48:46 2016,1456814926:,14.185.189.123,1,-,12.024
Tue Mar  1 01:55:55 2016,1456793755:,14.185.191.139,1,-,57.32
Tue Mar  1 22:01:43 2016,1456866103:,14.185.213.91,1,-,19.327
Wed Mar  2 14:30:17 2016,1456925417:,14.185.22.169,1,-,49.224
Tue Mar  1 12:21:18 2016,1456831278:,14.185.225.129,1,-,49.585
Wed Mar  2 12:18:31 2016,1456917511:,14.185.231.103,1,-,33.718
Wed Mar  2 07:47:01 2016,1456901221:,14.185.240.135,1,-,29.077
Tue Mar  1 02:38:18 2016,1456796298:,14.185.45.92,1,-,60.463
Tue Mar  1 14:14:14 2016,1456838054:,14.185.63.237,1,-,47.88
Tue Mar  1 02:08:08 2016,1456794488:,14.185.71.44,1,-,13.304
Wed Mar  2 12:39:09 2016,1456918749:,14.185.82.2,1,-,11.191
Tue Mar  1 22:57:58 2016,1456869478:,14.185.86.63,1,-,23.798
Tue Mar  1 20:53:55 2016,1456862035:,14.185.93.212,1,-,22.729
Wed Mar  2 11:22:26 2016,1456914146:,14.186.14.223,1,-,41.206
Wed Mar  2 14:03:17 2016,1456923797:,14.186.140.188,1,-,17.151
Tue Mar  1 09:37:40 2016,1456821460:,14.186.149.251,1,-,83.569
Wed Mar  2 15:54:07 2016,1456930447:,14.186.166.87,1,-,13.169
Tue Mar  1 19:52:17 2016,1456858337:,14.186.175.111,1,-,25.384
Tue Mar  1 12:37:45 2016,1456832265:,14.186.181.15,1,-,31.777
Wed Mar  2 14:59:02 2016,1456927142:,14.186.182.41,1,-,15.791
Tue Mar  1 02:56:35 2016,1456797395:,14.186.187.156,1,-,55.721
Tue Mar  1 06:21:32 2016,1456809692:,14.186.192.242,1,-,15.791
Wed Mar  2 12:12:55 2016,1456917175:,14.186.206.155,1,-,18.129
Tue Mar  1 20:37:44 2016,1456861064:,14.186.226.204,1,-,23.728
Wed Mar  2 11:57:33 2016,1456916253:,14.186.233.177,1,-,23.728
Wed Mar  2 07:31:06 2016,1456900266:,14.186.235.162,1,-,53.225
Wed Mar  2 13:29:34 2016,1456921774:,14.186.235.18,1,-,58.16
Wed Mar  2 16:49:09 2016,1456933749:,14.186.24.229,1,-,16.379
Wed Mar  2 16:27:31 2016,1456932451:,14.186.241.129,1,-,51.421
Tue Mar  1 11:00:47 2016,1456826447:,14.186.38.140,1,-,9.949
Wed Mar  2 15:33:55 2016,1456929235:,14.186.40.85,1,-,62.87
Wed Mar  2 09:43:00 2016,1456908180:,14.186.42.121,1,-,44.746
Tue Mar  1 15:43:41 2016,1456843421:,14.186.60.46,1,-,35.891
Wed Mar  2 16:00:38 2016,1456930838:,14.186.80.41,1,-,15.791
Tue Mar  1 19:37:48 2016,1456857468:,14.186.80.80,1,-,20.979
Wed Mar  2 14:28:42 2016,1456925322:,14.187.121.178,1,-,11.191
Wed Mar  2 14:26:28 2016,1456925188:,14.187.136.97,1,-,20.979
Wed Mar  2 04:32:19 2016,1456889539:,14.187.151.78,1,-,41.02
Tue Mar  1 16:34:07 2016,1456846447:,14.187.151.9,1,-,60.185
Wed Mar  2 10:41:26 2016,1456911686:,14.187.165.174,4,-,47.574
Tue Mar  1 03:21:20 2016,1456798880:,14.187.174.221,1,-,8.804
Tue Mar  1 21:53:24 2016,1456865604:,14.187.178.88,1,-,20.979
Wed Mar  2 15:16:19 2016,1456928179:,14.187.225.227,1,-,10.205
Wed Mar  2 03:23:45 2016,1456885425:,14.187.225.34,1,-,14.041
Tue Mar  1 01:12:07 2016,1456791127:,14.187.231.13,1,-,8.904
Wed Mar  2 09:13:08 2016,1456906388:,14.187.94.106,1,-,57.888
Tue Mar  1 12:08:39 2016,1456830519:,14.187.98.135,1,-,66.282
Wed Mar  2 12:57:11 2016,1456919831:,14.188.11.233,1,-,12.83
Tue Mar  1 02:59:26 2016,1456797566:,14.188.110.253,2,-,62.156
Wed Mar  2 03:34:44 2016,1456886084:,14.188.114.143,1,-,32.821
Tue Mar  1 14:48:53 2016,1456840133:,14.188.114.59,1,-,49.833
Tue Mar  1 03:15:11 2016,1456798511:,14.188.134.242,1,-,43.266
Tue Mar  1 10:02:50 2016,1456822970:,14.188.138.159,1,-,55.388
Wed Mar  2 01:39:05 2016,1456879145:,14.188.153.0,1,-,15.626
Mon Feb 29 20:58:35 2016,1456775915:,14.188.156.65,1,-,31.417
Wed Mar  2 15:15:50 2016,1456928150:,14.188.16.192,1,-,75.14
Mon Feb 29 22:01:12 2016,1456779672:,14.188.162.106,1,-,40.888
Tue Mar  1 09:52:44 2016,1456822364:,14.188.168.251,2,-,49.656
Wed Mar  2 16:02:58 2016,1456930978:,14.188.170.94,1,-,44.82
Tue Mar  1 03:58:34 2016,1456801114:,14.188.187.114,1,-,59.263
Tue Mar  1 02:56:31 2016,1456797391:,14.188.202.50,1,-,77.586
Wed Mar  2 16:11:52 2016,1456931512:,14.188.204.210,1,-,46.52
Mon Feb 29 23:12:35 2016,1456783955:,14.188.208.136,1,-,66.16
Tue Mar  1 10:40:20 2016,1456825220:,14.188.209.58,1,-,56.722
Wed Mar  2 13:37:55 2016,1456922275:,14.188.209.75,1,-,20.979
Tue Mar  1 04:09:06 2016,1456801746:,14.188.224.127,1,-,76.685
Wed Mar  2 06:08:31 2016,1456895311:,14.188.232.33,1,-,56.289
Wed Mar  2 15:31:53 2016,1456929113:,14.188.239.91,1,-,23.728
Wed Mar  2 03:56:54 2016,1456887414:,14.188.244.29,1,-,56.722
Tue Mar  1 04:05:52 2016,1456801552:,14.188.250.224,2,-,46.427
Wed Mar  2 05:11:50 2016,1456891910:,14.188.30.190,1,-,56.721
Tue Mar  1 16:17:59 2016,1456845479:,14.188.74.251,1,-,33.579
Tue Mar  1 14:01:02 2016,1456837262:,14.188.77.87,1,-,14.168
Tue Mar  1 04:08:33 2016,1456801713:,14.188.79.92,1,-,42.367
Wed Mar  2 10:33:32 2016,1456911212:,14.188.96.248,1,-,60.925
Tue Mar  1 09:44:59 2016,1456821899:,14.189.101.215,2,-,44.367
Wed Mar  2 04:09:14 2016,1456888154:,14.189.110.117,1,-,8.337
Wed Mar  2 03:07:22 2016,1456884442:,14.189.123.123,1,-,45.296
Tue Mar  1 13:48:03 2016,1456836483:,14.189.140.224,1,-,69.2
Wed Mar  2 05:54:13 2016,1456894453:,14.189.144.112,1,-,15.578
Tue Mar  1 11:06:14 2016,1456826774:,14.189.153.67,1,-,15.791
Wed Mar  2 12:42:49 2016,1456918969:,14.189.167.147,1,-,30.537
Tue Mar  1 13:45:03 2016,1456836303:,14.189.171.125,1,-,17.769
Tue Mar  1 04:01:18 2016,1456801278:,14.189.178.84,1,-,62.442
Tue Mar  1 10:26:02 2016,1456824362:,14.189.213.115,2,-,45.267
Tue Mar  1 14:21:38 2016,1456838498:,14.189.219.236,1,-,24.267
Wed Mar  2 02:18:14 2016,1456881494:,14.189.230.162,1,-,18.768
Tue Mar  1 22:47:08 2016,1456868828:,14.189.24.233,1,-,30.406
Mon Feb 29 21:47:54 2016,1456778874:,14.189.56.253,1,-,56.024
Wed Mar  2 16:19:32 2016,1456931972:,14.189.69.75,1,-,75.237
Tue Mar  1 18:05:15 2016,1456851915:,14.189.94.242,1,-,15.791
Wed Mar  2 15:32:13 2016,1456929133:,14.189.96.241,1,-,57.988
Wed Mar  2 14:47:37 2016,1456926457:,14.192.214.163,1,-,21.231
Tue Mar  1 15:41:04 2016,1456843264:,14.221.247.245,1,-,14.094
Wed Mar  2 16:05:55 2016,1456931155:,17.172.204.51,2,-,7.301
Tue Mar  1 03:21:56 2016,1456798916:,23.100.58.69,1,-,11.994
Tue Mar  1 20:12:53 2016,1456859573:,23.17.180.58,1,d23-17-180-58.abhsia.telus.net.,27.393
Wed Mar  2 11:27:44 2016,1456914464:,23.21.65.38,1,ec2-23-21-65-38.compute-1.amazonaws.com.,8.537
Tue Mar  1 00:03:16 2016,1456786996:,23.227.113.19,1,5v2x19.go4roll.com.,16.334
Tue Mar  1 23:46:23 2016,1456872383:,23.227.113.21,1,5v2x21.go4roll.com.,17.554
Tue Mar  1 05:30:28 2016,1456806628:,23.227.113.23,1,5v2x23.go4roll.com.,7.143
Tue Mar  1 11:17:29 2016,1456827449:,23.227.113.24,1,5v2x24.go4roll.com.,9.525
Tue Mar  1 08:19:09 2016,1456816749:,23.227.113.27,1,5v2x27.go4roll.com.,7.835
Wed Mar  2 09:04:35 2016,1456905875:,23.227.113.34,2,5v2x34.go4roll.com.,15.435
Wed Mar  2 08:21:26 2016,1456903286:,23.227.114.15,1,7u5y15.dailydyno.biz.,15.333
Wed Mar  2 00:20:36 2016,1456874436:,23.227.114.18,1,7u5y18.dailydyno.biz.,26.877
Tue Mar  1 21:31:59 2016,1456864319:,23.227.114.24,1,7u5y24.dailydyno.biz.,15.634
Wed Mar  2 01:23:46 2016,1456878226:,23.227.114.30,1,7u5y30.dailydyno.biz.,17.325
Tue Mar  1 23:42:49 2016,1456872169:,23.227.114.4,1,7u5y4.dailydyno.biz.,16.861
Tue Mar  1 20:49:44 2016,1456861784:,23.227.115.34,1,2q7n34.dynospinn.com.,20.085
Tue Mar  1 00:32:36 2016,1456788756:,23.227.117.224,1,5c1v224.prolinepokets.info.,15.085
Tue Mar  1 22:08:02 2016,1456866482:,23.227.118.19,1,4x7h19.4euroline.biz.,16.899
Tue Mar  1 18:49:53 2016,1456854593:,23.227.127.196,1,8v3q196.key2fortunne.biz.,14.82
Tue Mar  1 17:32:57 2016,1456849977:,23.227.127.210,1,3g1n210.2tierfortuity.info.,15.154
Tue Mar  1 17:28:10 2016,1456849690:,23.227.127.233,1,3g1n233.2tierfortuity.info.,14.776
Tue Mar  1 06:13:50 2016,1456809230:,23.29.87.66,1,23.29.87.66.bbc.net.,38.883
Wed Mar  2 14:12:17 2016,1456924337:,23.90.24.114,1,-,13.118
Tue Mar  1 08:38:35 2016,1456817915:,23.96.117.177,1,-,14.535
Tue Mar  1 18:59:15 2016,1456855155:,23.96.246.153,1,-,45.742
Tue Mar  1 15:53:47 2016,1456844027:,24.110.142.89,1,user-0c6t3ip.cable.mindspring.com.,52.174
Wed Mar  2 11:47:46 2016,1456915666:,24.132.170.23,1,j170023.upc-j.chello.nl.,17.892
Tue Mar  1 19:31:51 2016,1456857111:,24.135.114.204,1,cable-24-135-114-204.dynamic.sbb.rs.,25.706
Tue Mar  1 12:15:04 2016,1456830904:,24.135.13.96,1,cable-24-135-13-96.dynamic.sbb.rs.,25.224
Wed Mar  2 11:01:07 2016,1456912867:,24.135.136.134,1,cable-24-135-136-134.dynamic.sbb.rs.,21.095
